id,tipus,font,nom,municipi,sstt,ssttNou,enquesta,grups,pDepartament,pAltres,pTotal,e75paret,e75rodes,e65paret,e65rodes,eTotal,a75paret,a75rodes,a65paret,a65rodes,aTotal,apTotal,srFixes,srRodes,srTotal,asm,mad,public,maleta,max
"08061002",ESC,Centre públic Dep. i CEB,Escola Les Parellades,Sant Pere de Ribes,BCO,PEN,1,10,0,1,1,0,8,0,0,8,0,8,0,0,8,8,3,0,3,1,1,1,1,0
"08061014",INS,Centre públic Dep. i CEB,Institut Vinyet,Sitges,BCO,PEN,1,21,0,13,13,14,1,3,0,18,14,1,3,0,18,18,0,0,0,3,3,1,1,0
"08061026",ESC,Centre públic Dep. i CEB,Escola La Falguera,Vilanova del Vallès,MVO,MVO,1,11,1,1,2,9,3,0,0,12,9,1,0,0,10,11,9,1,10,1,1,1,1,0
"08061038",INS,Centre públic Dep. i CEB,Institut de Vilanova del Vallès,Vilanova del Vallès,MVO,MVO,1,23,0,0,0,19,0,0,0,19,19,0,0,0,19,19,19,0,19,0,0,1,1,0
"08061041",ESC,Centre públic Dep. i CEB,Escola Sant Jordi,Vilanova i la Geltrú,BCO,PEN,1,18,0,5,5,14,1,0,0,15,14,1,0,0,15,15,14,1,15,3,3,1,1,0
"08061051",ESC,Centre públic Dep. i CEB,Escola Ítaca,Vilanova i la Geltrú,BCO,PEN,1,18,1,0,1,15,0,0,0,15,15,0,0,0,15,16,0,0,0,1,1,1,1,0
"08061063",ESC,Centre públic Dep. i CEB,Escola La Serreta,Alella,MVO,MVO,1,18,1,3,4,0,9,0,0,9,0,9,0,0,9,10,0,9,9,4,4,1,1,0
"08061087",ESC,Centre públic Dep. i CEB,Escola Marina,Montgat,MVO,MVO,1,19,1,3,4,14,1,0,0,15,14,1,0,0,15,16,7,1,8,4,4,1,1,0
"08061099",INS,Centre públic Dep. i CEB,Institut Font del Ferro,Palafolls,MVO,MVO,1,25,2,0,2,22,0,0,0,22,22,0,0,0,22,24,0,0,0,2,2,1,1,0
"08061105",ESC,Centre públic Dep. i CEB,Escola Sot del Camp,Sant Vicenç de Montalt,MVO,MVO,1,15,0,0,0,0,4,0,0,4,0,4,0,0,4,4,0,4,4,0,0,1,1,0
"08061117",INS,Centre públic Dep. i CEB,Institut Turó d'en Baldiri,Teià,MVO,MVO,1,11,0,0,0,3,2,0,0,5,3,2,0,0,5,5,0,0,0,0,0,1,1,0
"08061129",INS,Centre públic Dep. i CEB,Institut Montserrat Colomer,Sant Esteve Sesrovires,BLL,BLL,1,22,0,0,0,16,4,0,0,20,16,4,0,0,20,20,16,4,20,0,0,1,1,0
"08061142",ESC,Centre públic Dep. i CEB,Escola Miquel Martí i Pol,Barberà del Vallès,VOC,VOC,1,18,0,0,0,1,0,14,3,18,1,0,14,3,18,18,15,3,18,0,0,1,1,0
"08061154",ESC,Centre públic Dep. i CEB,Escola Ca n'Alzamora,Rubí,VOC,VOC,1,18,1,0,1,18,1,0,0,19,17,0,0,0,17,18,17,0,17,1,1,1,1,0
"08061166",ESC,Centre públic Dep. i CEB,Escola de Can Llong,Sabadell,VOC,VOC,1,18,7,7,14,10,0,0,0,10,10,0,0,0,10,17,6,0,6,8,5,1,1,0
"08061178",ESC,Centre públic Dep. i CEB,Escola Turó de Can Mates,Sant Cugat del Vallès,VOC,VOC,1,19,1,0,1,19,0,0,0,19,18,0,0,0,18,19,18,0,18,1,1,1,1,0
"08061191",ESC,Centre públic Dep. i CEB,Escola Font de l'Orpina,Vacarisses,VOC,VOC,1,11,1,1,2,6,4,0,0,10,6,4,0,0,10,11,6,4,10,1,1,1,1,0
"08061208",INS,Centre públic Dep. i CEB,Institut Vacarisses,Vacarisses,VOC,VOC,1,19,0,0,0,0,18,0,0,18,0,18,0,0,18,18,0,3,3,0,0,1,1,0
"08061221",CFA,CFA Departament,CFA Vallès,Granollers,MVO,MVO,1,6,0,0,0,9,0,0,1,10,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08061348",ESC,Centre públic Dep. i CEB,Escola Bufalà,Badalona,BCO,BCO,1,20,1,1,2,18,1,0,0,19,18,1,0,0,19,20,10,1,11,1,1,1,1,0
"08061521",ESC-ZER,Centre públic Dep. i CEB,Escola Vall de Néspola - ZER El Moianès Ponent,Mura,CCE,CCE,1,4,2,0,2,0,0,1,1,2,0,0,1,1,2,4,1,1,2,2,2,1,0,0
"08061543",ESC,Centre públic Dep. i CEB,Escola Roser Capdevila,Polinyà,VOC,VOC,1,18,0,0,0,18,0,0,0,18,18,0,0,0,18,18,18,0,18,0,0,1,1,0
"08061555",CFA,CFA Departament,CFA Can Folguera,Santa Perpètua de Mogoda,VOC,VOC,1,2,0,0,0,3,0,0,0,3,2,0,0,0,2,2,0,0,0,0,0,1,1,0
"08061580",CFA,CFA Departament,CFA Lloreda-la Pau,Badalona,BCO,BCO,1,1,0,0,0,6,0,1,0,7,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08061609",ESC,Centre públic Dep. i CEB,Escola Mercè Rodoreda,Martorell,BLL,BLL,1,19,1,0,1,19,0,0,0,19,18,0,0,0,18,19,18,0,18,1,1,1,1,0
"08061610",ESC,Centre públic Dep. i CEB,Escola La Sínia,Molins de Rei,BLL,BLL,1,18,1,0,1,16,0,0,2,18,16,0,0,1,17,18,16,1,17,1,1,1,1,0
"08061658",CFA,CFA Municipals no CEB,CFA Can Noè,Mataró,MVO,MVO,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,1,0
"08061683",CFA,CFA Departament,CFA Palau de Mar,Barcelona,CEB,CEB,1,2,0,2,2,2,1,0,0,3,2,0,0,0,2,2,0,0,0,0,0,1,1,0
"08061701",CFA,CFA Departament,CFA Maria Rubies,Barcelona,CEB,CEB,1,4,0,0,0,2,1,0,0,3,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08061725",EOI,Centre públic Dep. i CEB,EOI Barcelona III,Barcelona,CEB,CEB,1,32,0,0,0,8,2,0,0,10,8,2,0,0,10,10,0,0,0,0,0,1,1,0
"08061762",ESC,Centre públic Dep. i CEB,Escola Mas Maria,Cabrils,MVO,MVO,1,14,0,4,4,14,0,0,0,14,14,0,0,0,14,14,14,0,14,0,0,1,1,0
"08061774",ESC,Centre públic Dep. i CEB,Escola Les Arenes,Terrassa,VOC,VOC,1,18,1,0,1,12,6,0,0,18,12,5,0,0,17,18,12,5,17,1,1,1,1,0
"08061907",CFA,CFA Departament,CFA Barceloneta,Barcelona,CEB,CEB,1,2,3,3,6,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,0,1,1,0
"08061919",CFA,CFA Departament,CFA Rius i Taulet,Barcelona,CEB,CEB,1,2,0,0,0,6,0,0,0,6,2,0,0,0,2,2,0,0,0,0,0,1,1,0
"08061932",CFA,CFA Departament,CFA Bon Pastor,Barcelona,CEB,CEB,1,5,0,2,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,1,1,0
"08061944",CFA,CFA Departament,CFA Madrid,Barcelona,CEB,CEB,1,1,0,0,0,0,2,0,3,5,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08061956",CFA,CFA Departament,CFA Prosperitat,Barcelona,CEB,CEB,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,1,0
"08061968",CFA,CFA Departament,CFA Les Corts,Barcelona,CEB,CEB,1,1,0,0,0,5,0,1,0,6,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08061971",CFA,CFA Departament,CFA Berguedà,Berga,CCE,CCE,1,2,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08061993",CFA,CFA Departament,CFA Eugeni d'Ors,Esplugues de Llobregat,BLL,BLL,1,4,1,3,4,6,0,0,0,6,3,0,0,0,3,4,0,0,0,1,0,1,1,0
"08062018",CFA,CFA Departament,CFA Anoia,Igualada,CCE,PEN,1,2,0,0,0,0,2,0,0,2,2,0,0,0,2,2,0,0,0,0,0,1,1,0
"08062021",CFA,CFA Departament,CFA Montcada i Reixac,Montcada i Reixac,VOC,VOC,1,5,0,2,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,1,1,0
"08062031",CFA,CFA Departament,CFA Mare de Déu de Montserrat,Olesa de Montserrat,BLL,BLL,1,3,1,1,2,4,0,0,0,4,2,0,0,0,2,3,0,0,0,1,0,1,1,0
"08062043",CFA,CFA Departament,CFA Parets del Vallès,Parets del Vallès,MVO,MVO,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08062055",CFA,CFA Departament,CFA Sant Just Desvern,Sant Just Desvern,BLL,BLL,1,1,0,2,2,4,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08062079",CFA,CFA Departament,CFA Ramon Llull,Terrassa,VOC,VOC,1,1,0,0,0,0,6,0,0,6,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08062080",CFA,CFA Departament,CFA Egara,Terrassa,VOC,VOC,1,6,8,8,16,0,0,2,0,2,0,0,0,0,0,8,0,0,0,6,0,1,1,0
"08062092",CFA,CFA Departament,CFA Vilafranca del Penedès,Vilafranca del Penedès,BCO,PEN,1,4,0,0,0,9,2,0,0,11,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08062109",CFA,CFA Departament,AFA Ciutat Meridiana,Barcelona,CEB,CEB,1,4,1,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,0,1,0,1,1,0
"08062110",CFA,CFA Departament,CFA Sanfeliu,L'Hospitalet de Llobregat,BCO,BCO,1,4,0,0,0,7,0,0,1,8,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08062122",CFA,CFA Departament,CFA Martorell,Martorell,BLL,BLL,1,4,0,0,0,3,0,0,5,8,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08062146",CFA,CFA Departament,CFA La Verneda,Barcelona,CEB,CEB,1,3,0,0,0,2,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,1,1,0
"08062158",EOI,Centre públic Dep. i CEB,EOI de Martorell,Martorell,BLL,BLL,1,23,0,0,0,9,2,0,0,11,9,2,0,0,11,11,9,2,11,0,0,1,1,0
"08062161",EOI,Centre públic Dep. i CEB,EOI de Sant Cugat del Vallès,Sant Cugat del Vallès,VOC,VOC,1,17,0,0,0,0,7,0,0,7,0,7,0,0,7,7,0,0,0,0,0,1,1,0
"08062171",EOI,Centre públic Dep. i CEB,EOI d'Igualada,Igualada,CCE,PEN,1,21,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0
"08062183",EOI,Centre públic Dep. i CEB,EOI Osona,Vic,CCE,CCE,1,82,0,0,0,3,1,1,0,5,3,1,1,0,5,5,4,1,5,0,0,1,1,0
"08062195",EOI,Centre públic Dep. i CEB,EOI Barcelona IV,Barcelona,CEB,CEB,1,36,0,0,0,14,0,0,1,15,14,0,0,1,15,15,0,0,0,0,0,1,1,0
"08062201",EOI,Centre públic Dep. i CEB,EOI Barcelona V,Barcelona,CEB,CEB,1,21,0,0,0,0,0,6,1,7,0,0,6,1,7,7,6,1,7,0,0,1,1,0
"08062213",EOI,Centre públic Dep. i CEB,EOI Vallès Oriental,Granollers,MVO,MVO,1,20,0,4,4,5,0,0,0,5,5,0,0,0,5,5,5,0,5,4,4,1,1,0
"08062225",EOI,Centre públic Dep. i CEB,EOI Garraf,Vilanova i la Geltrú,BCO,PEN,1,24,0,0,0,0,8,0,0,8,0,8,0,0,8,8,0,8,8,0,0,1,1,0
"08062249",CFA,CFA Departament,CFA El Carmel,Barcelona,CEB,CEB,1,4,1,1,2,2,0,0,1,3,3,0,0,0,3,4,0,0,0,2,0,1,1,0
"08062250",CFA,CFA Departament,CFA Guinardó,Barcelona,CEB,CEB,1,1,1,1,2,5,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"08062262",CFA,CFA Departament,CFA Montserrat Roig,Barcelona,CEB,CEB,1,2,4,5,9,0,1,0,0,1,0,0,0,0,0,4,0,0,0,2,0,1,1,0
"08062331",CFA,CFA Departament,CFA Pere Calders,Barcelona,CEB,CEB,1,3,0,0,0,4,0,0,1,5,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08062389",AH,Aules hospitalàries,A. Hospitalària Hospital de Dia(FHS Pere Claver),Barcelona,CEB,CEB,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
"08062407",AH,Aules hospitalàries,A. Hospitalària Hospital de Dia Infanto-Juvenil,Mataró,MVO,MVO,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"08062419",AH,Aules hospitalàries,A. Hospitalària Hospital de Dia,Terrassa,VOC,VOC,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
"08062420",AH,Aules hospitalàries,A. Hospitalària Hospital de Dia,Santa Coloma de Gramenet,BCO,BCO,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"08062468",CFA,CFA Departament,CFA Bellavista,Bellavista (Les Franqueses del Vallès),MVO,MVO,1,2,0,1,1,0,3,0,0,3,2,0,0,0,2,2,0,0,0,0,0,1,1,0
"08062471",CFA,CFA Departament,CFA Gavà,Gavà,BLL,BLL,1,2,0,1,1,0,4,0,0,4,2,0,0,0,2,2,0,0,0,0,0,1,1,0
"08062481",CFA,CFA Departament,CFA Sant Josep,L'Hospitalet de Llobregat,BCO,BCO,1,3,0,0,0,0,4,0,0,4,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08062493",CFA,CFA Departament,CFA Sant Ramon,L'Hospitalet de Llobregat,BCO,BCO,1,4,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,0,0,0,1,1,0
"08062511",CFA,CFA Departament,CFA Alarona,Mataró,MVO,MVO,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08062523",CFA,CFA Departament,CFA Marinada,Montornès del Vallès,MVO,MVO,1,1,0,0,0,2,1,0,0,3,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08062614",ESC,Centre públic Dep. i CEB,Escola Joan Blanquer,Castellar del Vallès,VOC,VOC,1,9,2,1,3,0,9,0,0,9,0,7,0,0,7,9,0,7,7,2,2,1,1,0
"08062626",ESC,Centre públic Dep. i CEB,Escola Collserola,Cerdanyola del Vallès,VOC,VOC,1,9,0,0,0,0,8,0,1,9,0,8,0,1,9,9,0,9,9,0,0,1,1,0
"08062638",ESC,Centre públic Dep. i CEB,Escola La Trama,Sabadell,VOC,VOC,1,14,1,0,1,9,4,0,0,13,9,4,0,0,13,14,9,4,13,1,1,1,1,0
"08062641",ESC,Centre públic Dep. i CEB,Escola L'Olivera,Sant Cugat del Vallès,VOC,VOC,1,19,1,0,1,28,2,0,0,30,18,0,0,0,18,19,0,0,0,1,1,1,1,0
"08062675",ESC,Centre públic Dep. i CEB,Escola Pere IV,Barcelona,CEB,CEB,1,19,0,0,0,19,0,0,0,19,19,0,0,0,19,19,19,0,19,0,0,1,1,0
"08062687",ESC,Centre públic Dep. i CEB,Escola Ponent,Terrassa,VOC,VOC,1,18,13,2,15,0,10,1,0,11,0,5,0,0,5,18,1,4,5,13,5,1,1,0
"08062705",ESC,Centre públic Dep. i CEB,Escola La Cabana,Les Cabanyes,BCO,PEN,1,9,2,1,3,0,2,0,0,2,0,2,0,0,2,4,0,2,2,3,3,1,1,0
"08062717",INS,Centre públic Dep. i CEB,Institut Cabrils,Cabrils,MVO,MVO,1,13,0,0,0,1,5,0,0,6,1,5,0,0,6,6,1,5,6,0,0,1,1,0
"08062729",INS,Centre públic Dep. i CEB,Institut Pla Marcell,Cardedeu,MVO,MVO,1,17,0,0,0,0,20,0,0,20,0,17,0,0,17,17,0,17,17,0,0,1,1,0
"08062730",INS,Centre públic Dep. i CEB,Institut Els Roures,Dosrius,MVO,MVO,1,10,0,0,0,14,0,0,0,14,10,0,0,0,10,10,0,0,0,0,0,1,1,0
"08062742",ESC,Centre públic Dep. i CEB,Escola Benviure,Castellbisbal,VOC,VOC,1,9,0,0,0,0,9,0,0,9,0,9,0,0,9,9,0,9,9,0,0,1,1,0
"08062754",ESC,Centre públic Dep. i CEB,Escola Les Fonts,Gelida,BCO,PEN,1,17,0,0,0,18,2,0,0,20,17,0,0,0,17,17,17,0,17,0,0,1,1,0
"08062778",ESC,Centre públic Dep. i CEB,Escola Ametllers,Sant Joan de Vilatorrada,CCE,CCE,1,17,0,0,0,14,1,0,1,16,14,1,0,1,16,16,6,0,6,0,0,1,1,0
"08062781",ESC,Centre públic Dep. i CEB,Escola Mediterrània,Les Roquetes (Sant Pere de Ribes),BCO,PEN,1,16,0,2,2,14,2,0,0,16,14,2,0,0,16,16,14,2,16,0,0,1,1,0
"08062791",INS,Centre públic Dep. i CEB,Institut Vilamajor,Sant Pere de Vilamajor,MVO,MVO,1,26,2,0,2,0,9,0,9,18,0,9,0,9,18,20,0,18,18,2,2,1,1,0
"08062808",INS,Centre públic Dep. i CEB,Institut Esteve Albert,Sant Vicenç de Montalt,MVO,MVO,1,22,0,0,0,0,1,16,0,17,0,1,16,0,17,17,0,0,0,0,0,1,1,0
"08062811",ESC,Centre públic Dep. i CEB,Escola Matagalls,Santa Maria de Palautordera,MVO,MVO,1,9,2,0,2,0,9,0,0,9,0,7,0,0,7,9,7,0,7,2,2,1,1,0
"08062833",ESC,Centre públic Dep. i CEB,Escola Agnès de Sitges,Sitges,BCO,PEN,1,10,1,5,6,0,7,0,0,7,0,7,0,0,7,8,0,7,7,3,3,1,1,0
"08062857",INS,Centre públic Dep. i CEB,Institut Tiana,Tiana,MVO,MVO,1,19,3,7,10,20,0,0,0,20,16,0,0,0,16,19,16,0,16,3,3,1,1,0
"08062869",ESC,Centre públic Dep. i CEB,Escola Serra de Miralles,Tordera,MVO,MVO,1,10,0,0,0,9,1,0,0,10,9,1,0,0,10,10,9,1,10,0,0,1,1,0
"08062870",INS,Centre públic Dep. i CEB,Institut La Plana,Vic,CCE,CCE,1,26,4,1,5,0,14,0,0,14,0,14,0,0,14,18,0,14,14,5,5,1,1,0
"08062924",ESC,Centre públic Dep. i CEB,Escola Josep Guinovart,Castelldefels,BLL,BLL,1,9,0,2,2,9,0,0,0,9,9,0,0,0,9,9,5,0,5,0,0,1,1,0
"08062948",ESC,Centre públic Dep. i CEB,Escola Miquel Martí i Pol,Viladecans,BLL,BLL,1,22,0,3,3,0,20,0,0,20,0,20,0,0,20,20,0,20,20,2,2,1,1,0
"08062997",AH,Aules hospitalàries,A. Hospitalària Hospital de Dia,Sabadell,VOC,VOC,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"08063001",AH,Aules hospitalàries,A. Hospitalària Hospital de Dia,Manresa,CCE,CCE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"08063011",AH,Aules hospitalàries,A. Hospitalària Hospital de Dia Clínic,Barcelona,CEB,CEB,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,1,0,0
"08063059",AH,Aules hospitalàries,A. Hospitalària Hospital de Dia de Vilanova i la Geltrú,Vilanova i la Geltrú,BCO,PEN,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"08063072",ESC,Centre públic Dep. i CEB,Escola Fructuós Gelabert,Barcelona,CEB,CEB,1,19,0,0,0,0,19,0,0,19,0,19,0,0,19,19,0,19,19,0,0,1,1,0
"08063229",INS,Centre públic Dep. i CEB,Institut Montpedrós,Santa Coloma de Cervelló,BLL,BLL,1,27,1,0,1,36,1,0,0,37,26,0,0,0,26,27,0,1,1,1,1,1,1,0
"08063394",ESC,Centre públic Dep. i CEB,Escola Miquel Martí i Pol,Sant Feliu de Llobregat,BLL,BLL,1,18,0,0,0,0,2,16,0,18,0,2,16,0,18,18,16,2,18,0,0,1,1,0
"08063618",CFA,CFA Departament,CFA Esparreguera,Esparreguera,BLL,BLL,1,1,0,0,0,0,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08063621",CFA,CFA Departament,CFA Martí i Pol,Manlleu,CCE,CCE,1,4,0,1,1,3,0,0,0,3,3,0,0,0,3,3,0,0,0,1,0,1,1,0
"08063643",CFA,CFA Departament,CFA La Cooperativa,Torelló,CCE,CCE,1,1,0,1,1,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08063710",ESC,Centre públic Dep. i CEB,Escola Escola Nova,Cervelló,BLL,BLL,1,10,0,1,1,0,9,0,0,9,0,9,0,0,9,9,0,9,9,1,1,1,1,0
"08063734",ESC,Centre públic Dep. i CEB,Escola Puigventós,Olesa de Montserrat,BLL,BLL,1,17,0,0,0,6,12,0,0,18,6,11,0,0,17,17,6,11,17,0,0,1,1,0
"08063758",ESC,Centre públic Dep. i CEB,Escola Can Salvi,Sant Andreu de la Barca,BLL,BLL,1,18,1,2,3,20,1,0,0,21,17,0,0,0,17,18,17,0,17,1,1,1,1,0
"08063761",ESC,Centre públic Dep. i CEB,Escola Vicente Ferrer,Sant Boi de Llobregat,BLL,BLL,1,9,3,2,5,7,0,0,0,7,6,0,0,0,6,9,5,0,5,3,3,1,1,0
"08063771",ESC,Centre públic Dep. i CEB,Escola Pla de les Vinyes,Santa Coloma de Cervelló,BLL,BLL,1,14,2,2,4,10,0,0,2,12,10,0,0,2,12,14,4,2,6,2,2,1,1,0
"08063783",ESC,Centre públic Dep. i CEB,Escola Mediterrània,Viladecans,BLL,BLL,1,9,1,1,2,0,8,0,0,8,0,8,0,0,8,9,0,8,8,1,1,1,1,0
"08063795",ESC,Centre públic Dep. i CEB,Escola Marta Mata,Vilanova del Camí,CCE,PEN,1,9,0,0,0,9,0,0,0,9,9,0,0,0,9,9,9,0,9,0,0,1,1,0
"08063801",INS,Centre públic Dep. i CEB,Institut de Collbató,Collbató,BLL,BLL,1,13,1,15,16,2,0,2,0,4,2,0,2,0,4,5,0,0,0,9,4,1,1,0
"08063813",INS,Centre públic Dep. i CEB,Institut Creu de Saba,Olesa de Montserrat,BLL,BLL,1,20,0,0,0,16,0,0,0,16,16,0,0,0,16,16,16,0,16,0,0,1,1,0
"08063837",INS,Centre públic Dep. i CEB,Institut Les Margues,Calldetenes,CCE,CCE,1,15,0,0,0,11,1,0,0,12,11,1,0,0,12,12,0,0,0,0,0,1,1,0
"08063862",ESC,Centre públic Dep. i CEB,Escola L'Olivar,Castellnou de Bages,CCE,CCE,1,11,1,1,2,12,0,1,0,13,10,0,0,0,10,11,10,0,10,1,1,1,1,0
"08063874",ESC,Centre públic Dep. i CEB,Escola Antonio Machado,Mataró,MVO,MVO,1,18,0,0,0,0,18,0,0,18,0,18,0,0,18,18,0,18,18,0,0,1,1,0
"08063886",ESC,Centre públic Dep. i CEB,Escola Arrels,Els Monjos (Santa Margarida i els Monjos),BCO,PEN,1,9,1,0,1,8,3,1,0,12,8,0,0,0,8,9,8,0,8,1,1,1,1,0
"08063898",ESC,Centre públic Dep. i CEB,Escola La Sèquia,Manresa,CCE,CCE,1,19,1,0,1,15,1,2,1,19,15,1,2,0,18,19,6,1,7,1,1,1,1,0
"08063904",INS,Centre públic Dep. i CEB,Institut Montgròs,Sant Pere de Ribes,BCO,PEN,1,16,0,0,0,5,5,0,0,10,5,5,0,0,10,10,5,5,10,0,0,1,1,0
"08063916",ESC,Centre públic Dep. i CEB,Escola Vila Parietes,Parets del Vallès,MVO,MVO,1,9,0,0,0,0,9,0,0,9,0,9,0,0,9,9,0,9,9,0,0,1,1,0
"08063928",ESC,Centre públic Dep. i CEB,Escola Muntanyola,Muntanyola,CCE,CCE,1,9,1,0,1,0,0,0,3,3,0,0,0,3,3,4,0,0,0,1,1,1,1,0
"08063931",ESC,Centre públic Dep. i CEB,Escola Les Falgueres,Fogars de la Selva,MVO,MVO,1,9,1,0,1,9,1,0,0,10,8,0,0,0,8,9,8,0,8,1,1,1,1,0
"08063965",ESC,Centre públic Dep. i CEB,Escola Cau de la Guineu,Corbera de Llobregat,BLL,BLL,1,9,0,0,0,9,0,0,0,9,9,0,0,0,9,9,3,0,3,0,0,1,1,0
"08064003",INS,Centre públic Dep. i CEB,Institut Can Margarit,Corbera de Llobregat,BLL,BLL,1,17,0,3,3,14,0,0,0,14,14,0,0,0,14,14,0,0,0,3,3,1,1,0
"08064027",ESC,Centre públic Dep. i CEB,Escola El Sol i La Lluna,Castellar del Vallès,VOC,VOC,1,13,1,0,1,0,12,0,0,12,0,12,0,0,12,13,0,4,4,1,1,1,1,0
"08064076",ESC,Centre públic Dep. i CEB,Escola Rivo Rubeo,Rubí,VOC,VOC,1,18,1,0,1,15,3,0,0,18,15,2,0,0,17,18,9,3,12,1,1,1,1,0
"08064088",ESC,Centre públic Dep. i CEB,Escola Mas Boadella,Sabadell,VOC,VOC,1,18,1,0,1,20,0,0,0,20,17,0,0,0,17,18,17,0,17,1,1,1,1,0
"08064118",ESC,Centre públic Dep. i CEB,Escola Ciutat d'Alba,Sant Cugat del Vallès,VOC,VOC,1,19,0,0,0,13,6,0,0,19,13,6,0,0,19,19,13,6,19,0,0,1,1,0
"08064131",ESC,Centre públic Dep. i CEB,Escola Els Aigüerols,Santa Perpètua de Mogoda,VOC,VOC,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
"08064143",ESC,Centre públic Dep. i CEB,Escola La Nova Electra,Terrassa,VOC,VOC,1,22,1,0,1,19,2,0,0,21,19,2,0,0,21,22,19,2,21,1,1,1,1,0
"08064155",INS,Centre públic Dep. i CEB,Institut Quatre Cantons,Barcelona,CEB,CEB,1,29,0,0,0,17,0,0,0,17,17,0,0,0,17,17,17,0,17,0,0,1,1,0
"08064167",ESC,Centre públic Dep. i CEB,Escola Sant Martí,Barcelona,CEB,CEB,1,18,1,1,2,0,0,0,2,2,0,0,0,2,2,3,0,2,2,2,2,1,1,0
"08064179",ESC,Centre públic Dep. i CEB,Escola La Llacuna del Poblenou,Barcelona,CEB,CEB,1,18,0,0,0,18,0,0,0,18,18,0,0,0,18,18,18,0,18,0,0,1,1,0
"08064192",INS,Centre públic Dep. i CEB,Institut Angeleta Ferrer,Barcelona,CEB,CEB,1,2,5,0,5,8,0,0,0,8,0,0,0,0,0,5,0,0,0,2,1,1,1,0
"08064222",ESC,Centre públic Dep. i CEB,Escola La Roureda,Tordera,MVO,MVO,1,18,2,2,4,17,0,0,0,17,16,0,0,0,16,18,16,0,16,2,2,1,1,0
"08064623",CFA,CFA Departament,CFA Concepció Arenal,Barcelona,CEB,CEB,1,1,0,0,0,1,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"08064635",CFA,CFA Departament,CFA Santiago Rusiñol,La Roca del Vallès,MVO,MVO,1,4,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08064647",CFA,CFA Departament,CFA Artur Martorell,Sant Esteve Sesrovires,BLL,BLL,1,5,0,0,0,0,3,0,0,3,3,0,0,0,3,3,0,0,0,0,0,1,1,0
"08064659",CFA,CFA Departament,CFA Salvador Dalí,La Roca del Vallès,MVO,MVO,1,7,1,1,2,4,0,0,0,4,3,0,0,0,3,4,0,0,0,2,0,1,1,0
"08064672",CFA,CFA Municipals no CEB,CFA Timó,Montgat,MVO,MVO,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
