id,nom,municipi,sstt,ssttNou,idResposta,dataResposta,pDepartament,pAltres,pTotal,e75paret,e75rodes,e65paret,e65rodes,eTotal,srFixes,srRodes,srTotal,retirada,armaris
"08017633",Escola Sant Marc,Els Bassacs (Gironella),CCE,CCE,4224856,29/03/2022,0,4,4,4,3,0,0,7,4,3,7,1,3
"08017645",Escola de Gironella,Gironella,CCE,CCE,4216802,24/03/2022,0,12,12,2,2,3,0,7,5,2,7,4,1
"08017682",Escola Jacint Verdaguer,La Granada,BCO,PEN,4216357,24/03/2022,4,0,4,9,0,0,0,9,5,0,5,0,3
"08017694",Escola Pereanton,Granollers,MVO,MVO,4219086,25/03/2022,1,0,1,12,0,0,0,12,8,0,8,11,2
"08017700",Escola Joan Solans,Granollers,MVO,MVO,4212040,22/03/2022,1,1,2,0,7,0,0,7,0,7,7,7,1
"08017712",Escola Ferrer i Guàrdia,Granollers,MVO,MVO,4232062,01/04/2022,1,0,1,5,2,2,0,9,5,0,5,5,2
"08017918",Escola Granullarius,Granollers,MVO,MVO,4227995,30/03/2022,2,3,5,20,0,0,0,20,6,0,6,0,4
"08017931",Institut Antoni Cumella,Granollers,MVO,MVO,4231023,01/04/2022,0,0,0,4,5,2,0,11,0,5,5,1,5
"08017979",Escola Aqua Alba,Gualba,MVO,MVO,4221205,28/03/2022,0,0,0,2,2,0,0,4,2,0,2,0,2
"08017992",Escola Montserrat,Sant Salvador de Guardiola,CCE,CCE,4231519,01/04/2022,1,0,1,12,0,0,0,12,12,0,12,5,2
"08018005",Escola Sant Llorenç,Guardiola de Berguedà,CCE,CCE,4230765,01/04/2022,2,0,2,0,1,1,0,2,0,0,0,1,1
"08018017",Escola L'Albiol - ZER Alt Berguedà,Sant Julià de Cerdanyola,CCE,CCE,4220778,27/03/2022,1,1,2,0,0,1,1,2,1,1,2,0,1
"08018029",Escola Les Escoles,Gurb,CCE,CCE,4226178,29/03/2022,0,0,0,6,3,12,0,21,18,3,21,8,4
"08018066",Escola Menéndez Pidal,L'Hospitalet de Llobregat,BCO,BCO,4218091,25/03/2022,1,24,25,6,0,8,1,15,2,0,2,11,5
"08018078",Escola Bellvitge,L'Hospitalet de Llobregat,BCO,BCO,4231427,01/04/2022,1,0,1,8,0,1,0,9,9,0,9,9,2
"08018091",Escola Pep Ventura,L'Hospitalet de Llobregat,BCO,BCO,4231217,01/04/2022,2,4,6,11,7,0,0,18,11,7,18,8,6
"08018145",Escola Pau Vila,L'Hospitalet de Llobregat,BCO,BCO,4216665,24/03/2022,2,0,2,9,0,0,0,9,4,0,4,9,2
"08018157",Escola Santiago Ramon y Cajal,L'Hospitalet de Llobregat,BCO,BCO,4215547,24/03/2022,4,0,4,19,0,0,0,19,19,0,19,19,5
"08019149",Escola Bernat Metge,L'Hospitalet de Llobregat,BCO,BCO,4227243,30/03/2022,1,0,1,10,0,0,0,10,10,0,10,2,3
"08019198",Escola Pompeu Fabra,L'Hospitalet de Llobregat,BCO,BCO,4216627,24/03/2022,1,7,8,16,2,0,0,18,0,0,0,17,5
"08019216",Escola Busquets i Punset,L'Hospitalet de Llobregat,BCO,BCO,4228996,31/03/2022,1,1,2,18,1,0,0,19,6,0,6,22,4
"08019231",Escola Milagros Consarnau,L'Hospitalet de Llobregat,BCO,BCO,4229189,31/03/2022,1,2,3,17,1,0,0,18,17,1,18,18,4
"08019241",Escola Frederic Mistral,L'Hospitalet de Llobregat,BCO,BCO,4227558,30/03/2022,0,1,1,18,0,0,0,18,18,0,18,18,4
"08019265",Escola Joaquim Ruyra,L'Hospitalet de Llobregat,BCO,BCO,4218167,25/03/2022,5,4,9,12,4,0,0,16,8,4,12,12,3
"08019277",Escola La Marina,L'Hospitalet de Llobregat,BCO,BCO,4230221,31/03/2022,0,12,12,12,1,1,1,15,5,1,6,11,2
"08019290",Escola Provençana,L'Hospitalet de Llobregat,BCO,BCO,4216634,24/03/2022,0,0,0,9,0,0,0,9,3,0,3,9,2
"08019307",Institut Santa Eulàlia,L'Hospitalet de Llobregat,BCO,BCO,4213549,23/03/2022,1,0,1,16,2,0,0,18,0,0,0,18,0
"08019319",Institut Pedraforca,L'Hospitalet de Llobregat,BCO,BCO,4231252,01/04/2022,0,0,0,0,28,0,0,28,0,29,29,29,5
"08019320",Institut Torras i Bages,L'Hospitalet de Llobregat,BCO,BCO,4231460,01/04/2022,0,0,0,18,1,0,0,19,0,0,0,19,3
"08019371",Institut Llobregat,L'Hospitalet de Llobregat,BCO,BCO,4226412,29/03/2022,0,0,0,6,1,0,0,7,6,1,7,6,0
"08019401",Institut Provençana,L'Hospitalet de Llobregat,BCO,BCO,4218438,25/03/2022,0,0,0,20,0,1,1,22,0,0,0,0,2
"08019411",Institut Bellvitge,L'Hospitalet de Llobregat,BCO,BCO,4228120,30/03/2022,0,3,3,13,1,0,0,14,0,0,0,12,0
"08019435",Escola García i Fossas,Igualada,CCE,PEN,4229319,31/03/2022,0,1,1,11,8,0,0,19,11,8,19,6,2
"08019459",Escola Gabriel Castella i Raich,Igualada,CCE,PEN,4217903,25/03/2022,0,0,0,6,3,0,0,9,6,3,9,10,2
"08019460",Escola Emili Vallès,Igualada,CCE,PEN,4215688,24/03/2022,0,1,1,0,0,8,2,10,8,2,10,2,2
"08019630",Institut Pere Vives i Vich,Igualada,CCE,PEN,4231289,01/04/2022,0,0,0,16,0,0,0,16,0,0,0,12,0
"08019642",Escola Pare Ramon Castelltort i Miralda,Igualada,CCE,PEN,4218799,25/03/2022,0,0,0,14,1,2,1,18,8,1,9,16,3
"08019654",Institut Milà i Fontanals,Igualada,CCE,PEN,4231986,01/04/2022,0,5,5,35,0,0,0,35,0,0,0,35,8
"08019678",Escola Guerau de Jorba,Jorba,CCE,PEN,4230887,01/04/2022,1,0,1,0,0,4,0,4,2,0,2,0,2
"08019691",Escola Vilademàger - ZER Serra d'Ancosa,La Llacuna,CCE,PEN,4215755,24/03/2022,1,0,1,1,1,0,0,2,1,0,1,0,2
"08019711",Escola Sagrada Família,La Llagosta,MVO,MVO,4222019,28/03/2022,1,14,15,7,2,0,0,9,0,0,0,7,2
"08019745",Escola Joan Maragall,La Llagosta,MVO,MVO,4230970,01/04/2022,1,0,1,0,18,0,0,18,0,9,9,2,4
"08019782",Escola Salvador Sanromà,Llinars del Vallès,MVO,MVO,4233350,04/04/2022,0,0,0,18,0,0,0,18,0,0,0,18,1
"08019824",Escola Les Llisses,Lliçà de Vall,MVO,MVO,4225858,29/03/2022,1,0,1,15,0,0,0,15,0,0,0,0,4
"08019861",Escola Gafarró - ZER Alt Lluçanès,Santa Eulàlia de Puig-oriol (Lluçà),CCE,CCE,4227936,30/03/2022,1,0,1,2,0,0,0,2,2,0,2,3,0
"08019873",Escola Mare de Déu de Montserrat,Malgrat de Mar,MVO,MVO,4215485,24/03/2022,1,0,1,0,8,0,0,8,0,8,8,0,2
"08019927",Escola Marià Cubí i Soler,Malgrat de Mar,MVO,MVO,4215061,23/03/2022,1,1,2,25,1,5,0,31,15,1,16,12,4
"08019940",Escola Puig-Agut,Manlleu,CCE,CCE,4222638,28/03/2022,0,0,0,16,0,0,0,16,0,0,0,16,4
"08020012",Escola Muntanya del Drac,Manresa,CCE,CCE,4225862,29/03/2022,2,2,4,6,0,1,0,7,7,0,7,6,2
"08020061",Escola La Renaixença,Manresa,CCE,CCE,4213250,23/03/2022,0,0,0,9,0,6,0,15,4,0,4,7,2
"08020073",Escola Sant Ignasi,Manresa,CCE,CCE,4226875,30/03/2022,0,0,0,18,1,0,0,19,14,0,14,13,4
"08020097",Escola Pare Algué,Manresa,CCE,CCE,4217712,25/03/2022,0,5,5,4,0,0,0,4,4,0,4,4,2
"08020127",Escola Bages,Manresa,CCE,CCE,4231813,01/04/2022,1,0,1,2,16,0,0,18,2,16,18,2,5
"08020462",Institut Lacetània,Manresa,CCE,CCE,4224030,28/03/2022,1,0,1,45,0,0,0,45,0,0,0,45,1
"08020474",Institut Lluís de Peguera,Manresa,CCE,CCE,4221952,28/03/2022,1,0,1,0,0,35,0,35,35,0,35,35,0
"08020498",Escola Els Convents,Martorell,BLL,BLL,4224458,29/03/2022,3,0,3,0,0,0,9,9,0,0,0,0,2
"08020516",CEE El Pontarró,Martorell,BLL,BLL,4211878,22/03/2022,10,1,11,0,10,0,0,10,0,10,10,10,3
"08020607",Escola Juan Ramón Jiménez,Martorell,BLL,BLL,4218792,25/03/2022,0,0,0,17,0,0,0,17,17,0,17,17,4
"08020619",Escola José Echegaray,Martorell,BLL,BLL,4227976,30/03/2022,2,0,2,16,0,0,0,16,16,0,16,16,4
"08020620",Institut Pompeu Fabra,Martorell,BLL,BLL,4229902,31/03/2022,0,0,0,29,2,0,0,31,29,2,31,29,10
"08020656",Escola Simeó Rabasa,Martorelles,MVO,MVO,4216552,24/03/2022,0,0,0,13,2,0,0,15,5,1,6,12,2
"08020701",Escola Comtes de Lacambra,Vinyoles d'Orís (Les Masies de Voltregà),CCE,CCE,4211904,22/03/2022,2,0,2,0,7,0,0,7,0,7,7,0,2
"08020723",Escola Ocata,El Masnou,MVO,MVO,4223534,28/03/2022,0,0,0,5,4,0,0,9,5,4,9,7,4
"08020826",Institut Maremar,El Masnou,MVO,MVO,4213247,23/03/2022,0,0,0,4,1,0,1,6,4,2,6,1,0
"08020838",Institut Mediterrània,El Masnou,MVO,MVO,4231596,01/04/2022,0,0,0,19,0,0,0,19,19,0,19,19,19
"08020841",Escola El Turó,Masquefa,CCE,PEN,4221898,28/03/2022,2,0,2,0,17,0,0,17,0,10,10,0,5
"08020863",Escola Ginesta,Matadepera,VOC,VOC,4221482,28/03/2022,2,2,4,19,0,0,0,19,0,0,0,18,5
"08020905",Escola Angeleta Ferrer,Mataró,MVO,MVO,4228091,30/03/2022,6,3,9,0,5,0,4,9,0,9,9,12,2
"08020917",Escola Josep Manuel Peramàs,Mataró,MVO,MVO,4223294,28/03/2022,1,0,1,18,0,0,0,18,18,0,18,18,4
"08020929",Escola Germanes Bertomeu,Mataró,MVO,MVO,4230514,31/03/2022,1,0,1,15,0,3,0,18,6,0,6,12,4
"08021041",Escola Josep Montserrat,Mataró,MVO,MVO,4216573,24/03/2022,1,0,1,2,0,7,1,10,3,1,4,9,2
"08021260",Institut Alexandre Satorras,Mataró,MVO,MVO,4230806,01/04/2022,0,0,0,39,0,0,0,39,39,0,39,39,0
"08021302",Institut Damià Campeny,Mataró,MVO,MVO,4223029,28/03/2022,0,0,0,20,0,0,0,20,0,0,0,20,0
"08021326",Escola La Fassina,Mediona,BCO,PEN,4213987,23/03/2022,0,0,0,1,0,4,0,5,2,0,2,2,1
"08021351",Escola El Palau,Molins de Rei,BLL,BLL,4218253,25/03/2022,1,0,1,9,0,0,0,9,5,0,5,9,2
"08021363",Escola L'Alzina,Molins de Rei,BLL,BLL,4230090,31/03/2022,0,0,0,7,0,0,2,9,7,2,9,8,4
"08021430",Institut Lluís de Requesens,Molins de Rei,BLL,BLL,4228953,31/03/2022,0,10,10,0,1,0,15,16,0,0,0,15,0
"08021442",Escola Castell Ciuró,Molins de Rei,BLL,BLL,4231842,01/04/2022,3,0,3,16,0,0,0,16,0,0,0,16,4
"08021466",Escola Col·legis Nous,Mollet del Vallès,MVO,MVO,4229381,31/03/2022,0,0,0,9,3,0,0,12,9,3,12,12,2
"08021570",Escola del Bosc,Mollet del Vallès,MVO,MVO,4227873,30/03/2022,1,2,3,9,0,0,0,9,2,0,2,9,2
"08021582",Escola Joan Salvat Papasseit,Mollet del Vallès,MVO,MVO,4211991,22/03/2022,1,1,2,18,2,0,0,20,18,2,20,12,2
"08021594",Institut de Mollet del Vallès,Mollet del Vallès,MVO,MVO,4222478,28/03/2022,0,0,0,20,0,0,2,22,20,2,22,0,22
"08021600",Institut Vicenç Plantada,Mollet del Vallès,MVO,MVO,4212493,22/03/2022,0,0,0,26,0,0,0,26,26,0,26,0,26
"08021685",Escola Font Freda,Montcada i Reixac,VOC,VOC,4231683,01/04/2022,2,1,3,14,0,0,0,14,14,0,14,12,3
"08021764",Escola Mitja Costa,Montcada i Reixac,VOC,VOC,4219526,26/03/2022,0,0,0,9,0,0,0,9,9,0,9,9,2
"08021788",Institut Montserrat Miró i Vila,Montcada i Reixac,VOC,VOC,4229654,31/03/2022,0,0,0,16,2,0,0,18,16,2,18,0,0
"08021880",Escola Salvador Espriu,Montgat,MVO,MVO,4230194,31/03/2022,5,0,5,0,0,11,1,12,11,1,12,12,6
"08021892",Escola Sant Pere,Monistrol de Montserrat,CCE,CCE,4227506,30/03/2022,0,0,0,9,0,0,1,10,3,0,3,9,2
"08021934",Escola L'Esqueix - ZER El Moianès Ponent,Monistrol de Calders,CCE,CCE,4215856,24/03/2022,1,0,1,1,0,0,1,2,1,1,2,0,1
"08021961",Escola El Rocal,Montesquiu,CCE,CCE,4225071,29/03/2022,1,3,4,0,4,0,1,5,4,1,5,0,2
"08021983",Escola Gira-sol - ZER Baix Berguedà,Montmajor,CCE,CCE,4216280,24/03/2022,1,0,1,2,0,0,0,2,2,0,2,0,1
"08022008",Escola Montmany,Figaró-Montmany,MVO,MVO,4233231,04/04/2022,2,0,2,0,2,0,0,2,0,2,2,2,1
"08022011",Escola Pau Casals,Montmeló,MVO,MVO,4228918,31/03/2022,1,0,1,15,0,0,0,15,5,0,5,15,4
"08022045",Escola Sant Jordi,Montmeló,MVO,MVO,4212752,23/03/2022,0,0,0,18,0,0,0,18,0,0,0,18,4
"08022057",Escola Sant Sadurní,Montornès del Vallès,MVO,MVO,4211886,22/03/2022,0,5,5,1,1,4,0,6,5,1,6,5,2
"08022070",Escola Marinada,Montornès del Vallès,MVO,MVO,4229398,31/03/2022,1,0,1,23,2,0,0,25,23,2,25,20,3
"08022082",Escola Puig Drau - ZER Baix Montseny,Montseny,MVO,MVO,4223288,28/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,1
"08022094",Escola Josep Orriols i Roca,Moià,CCE,CCE,4230012,31/03/2022,0,0,0,18,0,0,0,18,18,0,18,18,4
"08022197",Escola Catalunya,Navarcles,CCE,CCE,4216255,24/03/2022,5,17,22,0,0,2,0,2,0,0,0,0,0
"08022331",Escola d'Olvan - ZER Baix Berguedà,Olvan,CCE,CCE,4216323,24/03/2022,1,0,1,2,0,0,2,4,2,2,4,0,1
"08022343",Escola Circell,Moja (Olèrdola),BCO,PEN,4215379,24/03/2022,1,2,3,0,0,10,0,10,0,0,0,10,3
"08022367",Escola Rossend Montané,Sant Pere Molanta (Olèrdola),BCO,PEN,4214434,23/03/2022,1,0,1,9,0,0,0,9,9,0,9,0,2
"08022379",Escola Pont de l'Arcada,Olesa de Bonesvalls,BCO,PEN,4221432,28/03/2022,1,0,1,3,4,0,0,7,0,4,4,2,2
"08022380",Escola Mare de Déu de Montserrat,Olesa de Montserrat,BLL,BLL,4225881,29/03/2022,1,0,1,12,0,0,1,13,12,1,13,14,5
"08022461",Escola Sant Bernat,Olesa de Montserrat,BLL,BLL,4221305,28/03/2022,0,0,0,22,0,0,4,26,22,4,26,20,4
"08022495",Escola Terra Nostra,Olost,CCE,CCE,4223246,28/03/2022,1,1,2,5,0,0,2,7,5,2,7,5,1
"08022549",Escola Llevant - ZER Gavarresa,Oristà,CCE,CCE,4231727,01/04/2022,0,0,0,1,0,0,1,2,1,1,2,2,1
"08022574",Escola Òrrius,Òrrius,MVO,MVO,4212777,23/03/2022,2,1,3,2,0,2,0,4,3,0,3,1,3
"08022586",Escola El Drac,Pacs del Penedès,BCO,PEN,4230346,31/03/2022,1,0,1,0,0,6,0,6,6,0,6,0,2
"08022598",Escola Les Ferreries de Palafolls,Palafolls,MVO,MVO,4216784,24/03/2022,0,0,0,0,19,0,0,19,0,19,19,0,4
"08022616",Escola Josep Maria Folch i Torres,Palau-solità i Plegamans,VOC,VOC,4224977,29/03/2022,0,5,5,5,2,0,0,7,0,0,0,7,3
"08022665",Escola Àngel Guimerà,Pallejà,BLL,BLL,4237312,05/04/2022,0,0,0,4,5,0,0,9,4,5,9,7,2
"08022677",Escola Jacint Verdaguer,Pallejà,BLL,BLL,4212100,22/03/2022,1,0,1,9,0,0,0,9,9,0,9,9,1
"08022689",Escola Pau Vila,El Papiol,BLL,BLL,4218344,25/03/2022,1,1,2,0,0,16,5,21,11,0,11,11,4
"08022690",Escola Lluís Piquer,Parets del Vallès,MVO,MVO,4225747,29/03/2022,1,3,4,18,0,0,0,18,2,0,2,4,4
"08022707",Escola Pompeu Fabra,Parets del Vallès,MVO,MVO,4227429,30/03/2022,1,0,1,7,3,0,0,10,7,3,10,10,3
"08022768",Escola Herois del Bruc,Piera,CCE,PEN,4223274,28/03/2022,0,0,0,14,6,0,0,20,14,6,20,14,6
"08022801",Escola Antoni Doltra,Pineda de Mar,MVO,MVO,4212256,22/03/2022,1,3,4,0,0,4,0,4,1,0,1,14,2
"08022835",Escola Jaume I,Pineda de Mar,MVO,MVO,4223306,28/03/2022,1,0,1,13,0,0,1,14,13,1,14,13,4
"08022847",Escola Sants Abdó i Senén,El Pla del Penedès,BCO,PEN,4228027,30/03/2022,0,1,1,6,3,0,0,9,6,3,9,9,2
"08022859",Escola Maria Borés,La Pobla de Claramunt,CCE,PEN,4216099,24/03/2022,1,0,1,0,0,1,0,1,0,0,0,12,3
"08022860",Escola Lillet a Güell,La Pobla de Lillet,CCE,CCE,4218464,25/03/2022,1,0,1,4,0,0,0,4,4,0,4,0,1
"08022884",Escola Joan Maragall,El Prat de Llobregat,BLL,BLL,4221547,28/03/2022,1,1,2,10,0,0,4,14,10,4,14,10,3
"08022902",Escola del Parc,El Prat de Llobregat,BLL,BLL,4215123,23/03/2022,0,0,0,18,0,0,0,18,6,0,6,16,4
"08022914",Escola Jaume Balmes,El Prat de Llobregat,BLL,BLL,4225131,29/03/2022,3,1,4,21,3,0,0,24,21,3,24,20,4
"08022926",CEE Can Rigol,El Prat de Llobregat,BLL,BLL,4230040,31/03/2022,4,1,5,0,0,18,1,19,18,1,19,16,2
"08022938",Escola Jacint Verdaguer,El Prat de Llobregat,BLL,BLL,4225901,29/03/2022,5,0,5,11,0,0,0,11,11,0,11,11,2
"08023131",Institut Baldiri Guilera,El Prat de Llobregat,BLL,BLL,4228901,31/03/2022,16,0,16,6,0,0,0,6,0,0,0,0,8
"08023141",Escola Mare de Déu del Portal - ZER Vent d'Avall,Els Prats de Rei,CCE,CCE,4230810,01/04/2022,1,3,4,0,0,2,0,2,0,0,0,2,1
"08023207",Escola Lluçanès,Prats de Lluçanès,CCE,CCE,4216324,24/03/2022,0,0,0,9,0,0,0,9,5,0,5,9,2
"08023232",Escola Sant Cristòfol,Premià de Mar,MVO,MVO,4212080,22/03/2022,0,0,0,12,3,0,0,15,0,0,0,15,2
"08023335",Escola Montserrat,Premià de Mar,MVO,MVO,4227605,30/03/2022,3,7,10,5,0,4,1,10,0,1,1,2,3
"08023359",Escola Virolai - ZER Cep de Sis,Puigdàlber,BCO,PEN,4213780,23/03/2022,1,1,2,0,0,3,0,3,1,0,1,3,1
"08023372",Escola Alfred Mata,Puig-reig,CCE,CCE,4213836,23/03/2022,1,1,2,0,4,0,0,4,0,4,4,4,2
"08023426",Escola Gassó i Vidal,Ripollet,VOC,VOC,4223278,28/03/2022,1,0,1,8,1,0,0,9,8,0,8,5,2
"08023542",Escola Tiana de la Riba,Ripollet,VOC,VOC,4221507,28/03/2022,1,0,1,10,0,0,0,10,3,0,3,10,3
"08023554",Escola Josep Maria Ginesta,Ripollet,VOC,VOC,4212012,22/03/2022,1,0,1,18,0,0,0,18,18,0,18,18,2
"08023566",Escola Anselm Clavé,Ripollet,VOC,VOC,4223232,28/03/2022,1,0,1,16,0,0,0,16,4,0,4,10,3
"08023591",Escola Pilar Mestres-Jaume Torrens,La Roca del Vallès,MVO,MVO,4224733,29/03/2022,0,0,0,6,3,0,0,9,0,2,2,4,2
"08023669",Escola Mare de Déu del Sòl del Pont,Roda de Ter,CCE,CCE,4228794,31/03/2022,7,2,9,9,0,0,0,9,9,0,9,8,4
"08023852",Escola Joan Maragall,Rubí,VOC,VOC,4228095,30/03/2022,0,0,0,19,0,1,1,21,20,1,21,21,2
"08023918",Escola Concòrdia,Sabadell,VOC,VOC,4225371,29/03/2022,0,0,0,18,0,0,0,18,18,0,18,18,6
"08023921",Escola Espronceda,Sabadell,VOC,VOC,4230150,31/03/2022,1,0,1,19,0,0,0,19,19,0,19,19,5
"08023931",Escola Enric Casassas,Sabadell,VOC,VOC,4222751,28/03/2022,2,0,2,7,0,0,0,7,7,0,7,7,2
"08023943",Escola Gaudí,Sabadell,VOC,VOC,4213311,23/03/2022,1,0,1,9,0,0,0,9,9,0,9,9,3
"08023955",Escola Cifuentes,Sabadell,VOC,VOC,4215738,24/03/2022,1,0,1,26,1,0,0,27,13,1,14,0,2
"08023979",Escola Joan Montllor,Sabadell,VOC,VOC,4229945,31/03/2022,1,4,5,6,0,0,0,6,6,0,6,4,1
"08023980",Escola Juan Ramón Jiménez,Sabadell,VOC,VOC,4223198,28/03/2022,0,0,0,2,5,0,0,7,0,0,0,0,2
"08024005",Escola Joan Maragall,Sabadell,VOC,VOC,4223355,28/03/2022,0,0,0,5,1,0,0,6,5,1,6,4,4
"08024017",Escola Miquel Carreras,Sabadell,VOC,VOC,4215878,24/03/2022,0,0,0,9,0,0,0,9,9,0,9,9,4
"08024030",Escola Samuntada,Sabadell,VOC,VOC,4216358,24/03/2022,3,5,8,0,0,6,0,6,0,0,0,3,2
"08024042",Escola La Romànica,Sabadell,VOC,VOC,4225355,29/03/2022,1,0,1,17,0,0,0,17,6,0,6,18,4
"08024066",Escola Tarlatana,Sabadell,VOC,VOC,4214132,23/03/2022,1,0,1,1,0,8,1,10,9,1,10,5,2
"08024741",Institut Escola Industrial,Sabadell,VOC,VOC,4231658,01/04/2022,0,0,0,40,2,0,0,42,0,38,38,0,0
"08024765",Institut Arraona,Sabadell,VOC,VOC,4230881,01/04/2022,35,0,35,0,10,0,0,10,0,0,0,9,0
"08024777",Institut Egara,Terrassa,VOC,VOC,4222603,28/03/2022,6,0,6,18,0,0,0,18,18,1,19,15,0
"08024789",CEE Francesc Bellapart,Sabadell,VOC,VOC,4227293,30/03/2022,5,0,5,18,10,5,0,33,15,2,17,15,3
"08024790",Escola Roureda,Sabadell,VOC,VOC,4213097,23/03/2022,0,0,0,17,1,0,0,18,17,0,17,0,6
"08024807",Escola Agnès Armengol,Sabadell,VOC,VOC,4229475,31/03/2022,1,3,4,0,0,10,0,10,5,0,5,10,6
"08024819",Escola Calvet d'Estrella,Sabadell,VOC,VOC,4223651,28/03/2022,1,0,1,9,0,0,0,9,9,0,9,9,2
"08024820",Escola Pau Casals,Sabadell,VOC,VOC,4215480,24/03/2022,1,0,1,17,0,0,0,17,9,0,9,17,4
"08024832",Escola Floresta,Sabadell,VOC,VOC,4238666,06/04/2022,1,4,5,9,0,0,0,9,5,0,5,6,1
"08024844",Escola Torreguitart,Sabadell,VOC,VOC,4234106,04/04/2022,1,0,1,8,1,0,0,9,8,1,9,9,1
"08024856",Escola Font Rosella,Sabadell,VOC,VOC,4225230,29/03/2022,2,0,2,0,21,0,2,23,0,23,23,0,4
"08024871",Institut Pau Vila,Sabadell,VOC,VOC,4222520,28/03/2022,1,2,3,28,0,0,0,28,28,0,28,0,10
"08024881",Institut Ferran Casablancas,Sabadell,VOC,VOC,4216292,24/03/2022,0,0,0,0,34,0,0,34,0,34,34,15,34
"08024893",Institut Castellarnau,Sabadell,VOC,VOC,4229969,31/03/2022,0,0,0,16,4,1,2,23,17,6,23,2,2
"08024972",Escola Torres Amat,Sallent,CCE,CCE,4216570,24/03/2022,0,0,0,18,0,0,0,18,18,0,18,0,2
"08025058",Escola Riu d'Or,Santpedor,CCE,CCE,4229050,31/03/2022,1,7,8,8,2,0,0,10,8,2,10,8,2
"08025071",Escola Dones d'Aigua,Sant Iscle de Vallalta,MVO,MVO,4213208,23/03/2022,1,0,1,0,0,0,1,1,0,1,1,9,2
"08025083",Escola Pompeu Fabra,Sant Adrià de Besòs,BCO,BCO,4226836,30/03/2022,1,0,1,20,0,0,0,20,0,0,0,2,3
"08025241",Escola Joan Maragall,Sant Andreu de la Barca,BLL,BLL,4225698,29/03/2022,1,1,2,7,2,0,0,9,5,2,7,7,2
"08025265",Escola Àngel Guimerà,Sant Andreu de la Barca,BLL,BLL,4212014,22/03/2022,0,0,0,4,0,0,0,4,4,0,4,0,0
"08025319",Escola Joan Casas,Sant Antoni de Vilamajor,MVO,MVO,4215137,23/03/2022,0,0,0,4,0,0,0,4,4,0,4,4,4
"08025320",Escola La Monjoia,Sant Bartomeu del Grau,CCE,CCE,4216656,24/03/2022,1,1,2,4,0,0,1,5,4,1,5,4,1
"08025344",Escola Amat Verdú,Sant Boi de Llobregat,BLL,BLL,4231042,01/04/2022,1,0,1,0,11,0,0,11,0,11,11,0,3
"08025526",Escola Ciutat Cooperativa,Sant Boi de Llobregat,BLL,BLL,4211858,22/03/2022,0,0,0,9,0,0,0,9,5,0,5,9,2
"08025587",Escola Casablanca,Sant Boi de Llobregat,BLL,BLL,4212107,22/03/2022,4,0,4,18,0,0,0,18,8,0,8,16,5
"08025599",Escola Marianao,Sant Boi de Llobregat,BLL,BLL,4218279,25/03/2022,3,0,3,4,0,0,7,11,4,7,11,10,1
"08025605",Institut Camps Blancs,Sant Boi de Llobregat,BLL,BLL,4234775,04/04/2022,0,0,0,0,45,0,0,45,0,45,45,0,0
"08025642",Escola Josep Maria Ciurana,Sant Boi de Llobregat,BLL,BLL,4218781,25/03/2022,1,0,1,5,11,0,0,16,5,11,16,5,5
"08025654",Institut Joaquim Rubió i Ors,Sant Boi de Llobregat,BLL,BLL,4222472,28/03/2022,3,0,3,24,0,0,0,24,0,0,0,24,0
"08025666",Escola Aurora - ZER Alt Lluçanès,Sant Boi de Lluçanès,CCE,CCE,4231227,01/04/2022,1,0,1,0,0,0,1,1,0,0,0,0,0
"08025812",Escola Sant Climent,Sant Climent de Llobregat,BLL,BLL,4225190,29/03/2022,0,0,0,18,0,0,0,18,10,0,10,18,4
"08025824",Escola La Floresta,La Floresta (Sant Cugat del Vallès),VOC,VOC,4223365,28/03/2022,0,0,0,8,0,0,1,9,8,1,9,9,2
"08025927",Escola Pi d'en Xandri,Sant Cugat del Vallès,VOC,VOC,4227305,30/03/2022,5,15,20,19,0,0,0,19,19,0,19,11,4
"08026026",Escola Pins del Vallès,Sant Cugat del Vallès,VOC,VOC,4215994,24/03/2022,1,1,2,18,1,0,0,19,18,1,19,15,3
"08026087",Escola Jaume Ferran i Clua,Valldoreix (Sant Cugat del Vallès),VOC,VOC,4221455,28/03/2022,1,0,1,16,0,0,1,17,16,1,17,16,4
"08026099",Escola Les Vinyes,Sant Cugat Sesgarrigues,BCO,PEN,4223342,28/03/2022,1,2,3,0,0,3,1,4,3,1,4,2,1
"08026117",Escola Vallmanya,Sant Esteve de Palautordera,MVO,MVO,4214131,23/03/2022,0,0,0,16,0,0,0,16,8,0,8,16,4
"08026130",Escola La Roureda,Sant Esteve Sesrovires,BLL,BLL,4225799,29/03/2022,0,0,0,14,0,0,1,15,14,1,15,15,2
"08026154",Escola Joaquim Abril,Sant Fost de Campsentelles,MVO,MVO,4231413,01/04/2022,1,0,1,11,1,0,0,12,4,0,4,16,4
"08026208",Escola Jaume Balmes,Sant Feliu de Codines,MVO,MVO,4231828,01/04/2022,2,0,2,15,2,0,0,17,6,2,8,7,4
"08026211",Escola Nadal,Sant Feliu de Llobregat,BLL,BLL,4231012,01/04/2022,1,1,2,17,0,0,0,17,8,0,8,17,3
"08026221",Escola Falguera,Sant Feliu de Llobregat,BLL,BLL,4213158,23/03/2022,1,0,1,9,0,0,0,9,5,0,5,0,1
